mep_id,start_date,end_date,political_group
28862,12-06-1990,19-01-1991,Liberal and Democratic Reformist Group
28862,30-01-1991,18-07-1994,Liberal and Democratic Reformist Group
28862,19-07-1994,16-10-1994,"Group of the European Liberal, Democrat and Reform Party"
28862,20-07-2004,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
1359,01-01-1986,20-04-1993,Socialist Group
1359,21-04-1993,18-07-1994,Group of the Party of European Socialists
239262,02-11-2022,10-09-2023,Identity and Democracy Group
239262,11-09-2023,08-11-2023,Non-attached Members
239262,09-11-2023,,European Conservatives and Reformists Group
1147,25-07-1989,16-11-1989,Liberal and Democratic Reformist Group
23759,23-04-2003,19-07-2004,Group of the Party of European Socialists
97236,02-07-2019,,Group of the Greens/European Free Alliance
4324,20-07-1999,16-06-2002,Group of the European People's Party (Christian Democrats) and European Democrats
197749,02-07-2019,31-01-2020,Renew Europe Group
197490,02-07-2019,,Group of the European People's Party (Christian Democrats)
97078,14-07-2009,20-10-2010,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
97078,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
739,09-10-1980,23-07-1984,Socialist Group
936,17-07-1979,27-09-1981,Communist and Allies Group
4283,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4283,14-07-2009,16-03-2012,Group of the European People's Party (Christian Democrats)
124586,15-05-2014,30-06-2014,Group of the European People's Party (Christian Democrats)
124586,02-07-2019,04-03-2021,Group of the European People's Party (Christian Democrats)
124586,05-03-2021,,Non-attached Members
132366,27-04-2015,01-07-2019,European Conservatives and Reformists Group
132366,12-04-2023,,European Conservatives and Reformists Group
96802,14-07-2009,28-12-2011,European Conservatives and Reformists Group
96802,29-12-2011,30-06-2014,Europe of freedom and democracy Group
197681,02-07-2019,17-12-2020,Group of the European United Left
197681,18-12-2020,20-11-2023,The Left group in the European Parliament
24942,01-01-2012,09-07-2013,Group of the Greens/European Free Alliance
24942,28-02-2018,01-03-2018,Confederal Group of the European United Left
24942,02-03-2018,01-07-2019,Group of the Greens/European Free Alliance
24942,05-09-2022,,Group of the Greens/European Free Alliance
956,17-07-1979,16-12-1981,Group of the European People's Party (Christian-Democratic Group)
956,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
23778,23-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
937,17-07-1979,23-07-1984,Group of European Progressive Democrats
1195,24-07-1984,17-04-1993,Group of the European Democratic Alliance
96707,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
2126,01-01-1995,10-11-1996,Group of the European People's Party (Christian-Democratic Group)
2265,09-10-1995,19-07-1999,The Green Group in the European Parliament
859,17-07-1979,23-07-1984,Group of the European People's Party (Christian-Democratic Group)
96654,14-07-2009,30-06-2014,Europe of freedom and democracy Group
4431,20-07-1999,19-07-2004,"Group of the European Liberal, Democrat and Reform Party"
23785,23-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23785,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
2064,19-07-1994,19-07-2004,Group of the Party of European Socialists
124899,01-07-2014,25-05-2015,European Conservatives and Reformists Group
124994,01-07-2014,01-07-2019,Group of the Greens/European Free Alliance
28134,20-07-2004,31-08-2011,Confederal Group of the European United Left
667,13-10-1980,23-07-1984,Group of European Progressive Democrats
1963,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1963,11-06-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
2230,19-07-1994,19-07-1999,The Green Group in the European Parliament
2230,20-07-1999,19-07-2004,Group of the Greens/European Free Alliance
1219,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1219,20-07-1999,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23843,23-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
28581,20-07-2004,13-07-2009,Socialist Group in the European Parliament
237779,26-09-2022,,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
96799,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
838,19-07-1979,14-01-1982,Liberal and Democratic Group
96827,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
96876,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
4333,20-07-1999,19-07-2004,Group of the Party of European Socialists
1727,17-07-1979,23-07-1984,Non-attached
1727,24-07-1984,22-05-1988,Group of the European Right
1308,25-07-1989,20-04-1993,Socialist Group
1308,21-04-1993,30-12-1999,Group of the Party of European Socialists
2083,19-07-1994,05-01-1995,Confederal Group of the European United Left
2083,06-01-1995,19-07-1999,Confederal Group of the European United Left/Nordic Green Left
23787,23-04-2003,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23787,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
1010,25-07-1989,13-03-1992,Liberal and Democratic Reformist Group
1010,19-07-1994,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
25703,01-10-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
2185,19-07-1994,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
2185,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
23844,22-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
1397,17-07-1979,30-04-1992,European Democratic Group
1397,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
1190,25-07-1989,20-04-1993,Socialist Group
1190,21-04-1993,19-07-2004,Group of the Party of European Socialists
124795,01-07-2014,08-07-2014,Non-attached Members
1484,29-11-1979,24-07-1989,Socialist Group
4314,20-07-1999,19-07-2004,Group of the Party of European Socialists
4314,20-07-2004,13-07-2009,Socialist Group in the European Parliament
28334,20-07-2004,13-07-2009,Independence/Democracy Group
28334,24-06-2016,01-07-2019,European Conservatives and Reformists Group
183916,02-07-2019,,Group of the Greens/European Free Alliance
96676,14-07-2009,30-06-2014,Group of the Greens/European Free Alliance
1467,17-07-1979,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
28121,20-07-2004,30-09-2008,Socialist Group in the European Parliament
193292,20-06-2018,,Group of the Greens/European Free Alliance
647,17-07-1979,26-05-1983,Group of European Progressive Democrats
2122,01-01-1995,19-07-1999,"Group of the European Liberal, Democrat and Reform Party"
34757,27-10-2005,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
129407,20-11-2014,01-07-2019,Group of the Alliance of Liberals and Democrats for Europe
28514,20-07-2004,30-06-2014,Confederal Group of the European United Left
39719,10-12-2007,13-07-2009,Group of the Alliance of Liberals and Democrats for Europe
4282,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
4282,14-07-2009,01-07-2019,Group of the European People's Party (Christian Democrats)
1253,17-07-1979,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1253,20-07-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1253,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
28117,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28117,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
1983,19-07-1994,05-06-1997,Group of the Party of European Socialists
1983,20-07-2004,25-06-2007,Socialist Group in the European Parliament
23747,28-04-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
23747,20-07-2004,13-07-2009,Union for Europe of the Nations Group
125053,01-07-2014,09-10-2016,Group of the Greens/European Free Alliance
4421,20-07-1999,11-06-2001,Group of the European People's Party (Christian Democrats) and European Democrats
25919,14-11-2003,19-07-2004,Group of the European People's Party (Christian Democrats) and European Democrats
25919,04-12-2008,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
25919,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
197395,02-07-2019,,Group of the Greens/European Free Alliance
197519,02-07-2019,,European Conservatives and Reformists Group
34230,26-09-2005,05-06-2007,Socialist Group in the European Parliament
1964,19-07-1994,07-10-2001,"Group of the European Liberal, Democrat and Reform Party"
940,16-11-1989,20-04-1993,Socialist Group
940,21-04-1993,18-07-1994,Group of the Party of European Socialists
96777,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
821,17-07-1979,18-09-1980,Socialist Group
1186,25-07-1989,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1186,16-09-1999,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
1186,14-07-2009,30-06-2014,Group of the European People's Party (Christian Democrats)
2135,19-07-1994,19-07-2004,Group of the Party of European Socialists
197529,02-07-2019,17-12-2020,Group of the European United Left
197529,18-12-2020,,The Left group in the European Parliament
197835,02-07-2019,,Group of the European People's Party (Christian Democrats)
1409,17-07-1979,30-04-1992,European Democratic Group
1409,01-05-1992,18-07-1994,Group of the European People's Party (Christian-Democratic Group)
124776,01-07-2014,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
124951,01-07-2014,15-10-2014,Europe of Freedom and Direct Democracy Group
124951,16-10-2014,19-10-2014,Non-attached Members
124951,20-10-2014,01-07-2019,Europe of Freedom and Direct Democracy Group
132191,02-07-2019,22-05-2024,Identity and Democracy Group
132191,23-05-2024,,Non-attached Members
28323,20-07-2004,13-07-2009,Group of the European People's Party (Christian Democrats) and European Democrats
28323,14-07-2009,30-06-2014,European Conservatives and Reformists Group
1820,09-09-1987,24-07-1989,Liberal and Democratic Reformist Group
834,17-07-1979,14-01-1980,Socialist Group
2250,19-07-1994,04-07-1995,Forza Europa Group
2250,05-07-1995,14-06-1998,Group Union for Europe
2250,15-06-1998,19-07-1999,Group of the European People's Party (Christian-Democratic Group)
1503,17-07-1979,24-07-1989,Socialist Group
125670,01-07-2014,,Group of the European People's Party (Christian Democrats)
28511,20-07-2004,02-05-2012,Confederal Group of the European United Left
1505,17-07-1979,24-07-1989,Group of the European People's Party (Christian-Democratic Group)
40601,07-04-2008,13-07-2009,Socialist Group in the European Parliament
1104,25-07-1989,13-04-1991,Group of the European People's Party (Christian-Democratic Group)
1833,11-12-1991,18-07-1994,The Green Group in the European Parliament
1833,20-07-1999,13-07-2009,Group of the Greens/European Free Alliance
1349,01-01-1986,20-04-1993,Socialist Group
1349,21-04-1993,25-02-2004,Group of the Party of European Socialists
28264,20-07-2004,13-07-2009,Group of the Greens/European Free Alliance
1985,19-07-1994,19-07-2004,Group of the Party of European Socialists
1985,20-07-2004,13-07-2009,Socialist Group in the European Parliament
1985,14-07-2009,01-07-2019,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament
125065,01-07-2014,,Group of the European People's Party (Christian Democrats)
942,17-07-1979,23-07-1984,Liberal and Democratic Group
