id,type,activity_id,activity_start_date,decision_method,had_decision_outcome,had_voter_abstention,had_voter_against,had_voter_favor,meeting_activity_id
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939943-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-SPLIT-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939917-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939917-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939917-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939917-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939917-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939917-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939917-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939917-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939969-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939969-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939974-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939974-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939965-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939965-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939975-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939975-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975-RCV-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939975-RCV-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975-RCV-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939975-RCV-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-5,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-5,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SEPARATE-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SEPARATE-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-5,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-5,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-6,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-6,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-4,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-4,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-7,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-SPLIT-7,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939926-RCV-3,Activity,MTG-PL-2024-01-18-VOT-ITM-939926-RCV-3,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939967-RCV-6,Activity,MTG-PL-2024-01-18-VOT-ITM-939967-RCV-6,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939969-RCV-1,Activity,MTG-PL-2024-01-18-VOT-ITM-939969-RCV-1,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939969-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939969-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-01-18-VOT-ITM-939975-RCV-2,Activity,MTG-PL-2024-01-18-VOT-ITM-939975-RCV-2,,,,,,,MTG-PL-2024-01-18
eli/dl/event/MTG-PL-2024-02-05-VOT-ITM-000005,Activity,MTG-PL-2024-02-05-VOT-ITM-000005,,,,,,,MTG-PL-2024-02-05
eli/dl/event/MTG-PL-2024-02-05-VOT-ITM-000004,Activity,MTG-PL-2024-02-05-VOT-ITM-000004,,,,,,,MTG-PL-2024-02-05
eli/dl/event/MTG-PL-2024-02-05-VOT-ITM-000002,Activity,MTG-PL-2024-02-05-VOT-ITM-000002,,,,,,,MTG-PL-2024-02-05
eli/dl/event/MTG-PL-2024-02-05-VOT-ITM-000003,Activity,MTG-PL-2024-02-05-VOT-ITM-000003,,,,,,,MTG-PL-2024-02-05
eli/dl/event/MTG-PL-2024-02-05-VOT-ITM-000001,Activity,MTG-PL-2024-02-05-VOT-ITM-000001,,,,,,,MTG-PL-2024-02-05
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939991,Activity,MTG-PL-2024-02-06-VOT-ITM-939991,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939989,Activity,MTG-PL-2024-02-06-VOT-ITM-939989,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939993,Activity,MTG-PL-2024-02-06-VOT-ITM-939993,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939988,Activity,MTG-PL-2024-02-06-VOT-ITM-939988,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939984,Activity,MTG-PL-2024-02-06-VOT-ITM-939984,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-940026,Activity,MTG-PL-2024-02-06-VOT-ITM-940026,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-940025,Activity,MTG-PL-2024-02-06-VOT-ITM-940025,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-940024,Activity,MTG-PL-2024-02-06-VOT-ITM-940024,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939993-RCV-1,Activity,MTG-PL-2024-02-06-VOT-ITM-939993-RCV-1,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-06-VOT-ITM-939993-RCV-2,Activity,MTG-PL-2024-02-06-VOT-ITM-939993-RCV-2,,,,,,,MTG-PL-2024-02-06
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-940030,Activity,MTG-PL-2024-02-07-VOT-ITM-940030,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-940023,Activity,MTG-PL-2024-02-07-VOT-ITM-940023,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939994,Activity,MTG-PL-2024-02-07-VOT-ITM-939994,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939995,Activity,MTG-PL-2024-02-07-VOT-ITM-939995,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983,Activity,MTG-PL-2024-02-07-VOT-ITM-939983,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939992,Activity,MTG-PL-2024-02-07-VOT-ITM-939992,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939986,Activity,MTG-PL-2024-02-07-VOT-ITM-939986,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-940003,Activity,MTG-PL-2024-02-07-VOT-ITM-940003,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939985,Activity,MTG-PL-2024-02-07-VOT-ITM-939985,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-3,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-3,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-5,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-5,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-2,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-2,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-4,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-4,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-4,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-4,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-RCV-4,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-RCV-4,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-RCV-1,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-RCV-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-3,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-3,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-RCV-2,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-RCV-2,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-1,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SEPARATE-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-1,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-5,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-5,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-6,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-6,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-2,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-SPLIT-2,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939985-RCV-1,Activity,MTG-PL-2024-02-07-VOT-ITM-939985-RCV-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-940003-RCV-1,Activity,MTG-PL-2024-02-07-VOT-ITM-940003-RCV-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-RCV-5,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-RCV-5,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-939983-RCV-3,Activity,MTG-PL-2024-02-07-VOT-ITM-939983-RCV-3,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-07-VOT-ITM-940030-RCV-1,Activity,MTG-PL-2024-02-07-VOT-ITM-940030-RCV-1,,,,,,,MTG-PL-2024-02-07
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-939996,Activity,MTG-PL-2024-02-08-VOT-ITM-939996,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940035,Activity,MTG-PL-2024-02-08-VOT-ITM-940035,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940004,Activity,MTG-PL-2024-02-08-VOT-ITM-940004,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940032,Activity,MTG-PL-2024-02-08-VOT-ITM-940032,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940031,Activity,MTG-PL-2024-02-08-VOT-ITM-940031,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028,Activity,MTG-PL-2024-02-08-VOT-ITM-940028,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940033,Activity,MTG-PL-2024-02-08-VOT-ITM-940033,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940034,Activity,MTG-PL-2024-02-08-VOT-ITM-940034,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-939987,Activity,MTG-PL-2024-02-08-VOT-ITM-939987,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027,Activity,MTG-PL-2024-02-08-VOT-ITM-940027,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029,Activity,MTG-PL-2024-02-08-VOT-ITM-940029,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-7,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-7,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-4,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-4,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-8,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-8,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-3,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-3,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SEPARATE-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SEPARATE-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-5,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-5,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-6,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-SPLIT-6,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-RCV-3,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-RCV-3,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-3,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-3,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-SPLIT-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-RCV-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-RCV-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940029-RCV-4,Activity,MTG-PL-2024-02-08-VOT-ITM-940029-RCV-4,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940035-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940035-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940035-SEPARATE-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940035-SEPARATE-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940034-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940034-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940034-RCV-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940034-RCV-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940004-SPLIT-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940004-SPLIT-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940031-SPLIT-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940031-SPLIT-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940031-SPLIT-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940031-SPLIT-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-4,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-4,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-6,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-6,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-3,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-3,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-3,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-3,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-5,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-5,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-4,Activity,MTG-PL-2024-02-08-VOT-ITM-940027-SPLIT-4,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940004-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940004-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940028-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940028-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940031-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940031-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940031-RCV-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940031-RCV-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940032-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940032-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940032-RCV-2,Activity,MTG-PL-2024-02-08-VOT-ITM-940032-RCV-2,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-08-VOT-ITM-940033-RCV-1,Activity,MTG-PL-2024-02-08-VOT-ITM-940033-RCV-1,,,,,,,MTG-PL-2024-02-08
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000001,Activity,MTG-PL-2024-02-26-VOT-ITM-000001,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000005,Activity,MTG-PL-2024-02-26-VOT-ITM-000005,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000004,Activity,MTG-PL-2024-02-26-VOT-ITM-000004,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000003,Activity,MTG-PL-2024-02-26-VOT-ITM-000003,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000002,Activity,MTG-PL-2024-02-26-VOT-ITM-000002,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000007,Activity,MTG-PL-2024-02-26-VOT-ITM-000007,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000006,Activity,MTG-PL-2024-02-26-VOT-ITM-000006,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-260224,Activity,MTG-PL-2024-02-26-VOT-ITM-260224,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-26-VOT-ITM-000008,Activity,MTG-PL-2024-02-26-VOT-ITM-000008,,,,,,,MTG-PL-2024-02-26
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940391,Activity,MTG-PL-2024-02-27-VOT-ITM-940391,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940380,Activity,MTG-PL-2024-02-27-VOT-ITM-940380,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940161,Activity,MTG-PL-2024-02-27-VOT-ITM-940161,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940144,Activity,MTG-PL-2024-02-27-VOT-ITM-940144,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940081,Activity,MTG-PL-2024-02-27-VOT-ITM-940081,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940104,Activity,MTG-PL-2024-02-27-VOT-ITM-940104,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940099,Activity,MTG-PL-2024-02-27-VOT-ITM-940099,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940092,Activity,MTG-PL-2024-02-27-VOT-ITM-940092,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940111,Activity,MTG-PL-2024-02-27-VOT-ITM-940111,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940067,Activity,MTG-PL-2024-02-27-VOT-ITM-940067,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940123,Activity,MTG-PL-2024-02-27-VOT-ITM-940123,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940151,Activity,MTG-PL-2024-02-27-VOT-ITM-940151,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940091,Activity,MTG-PL-2024-02-27-VOT-ITM-940091,,,,,,,MTG-PL-2024-02-27
eli/dl/event/MTG-PL-2024-02-27-VOT-ITM-940073,Activity,MTG-PL-2024-02-27-VOT-ITM-940073,,,,,,,MTG-PL-2024-02-27
